50000
37 280 331
19 242 321
99 288 346
41 208 321
24 222 316
64 253 387
75 280 350
69 230 398
72 225 348
21 290 327
35 240 368
62 289 367
59 292 335
73 289 350
49 227 397
29 222 332
43 253 313
85 257 340
24 227 318
23 226 362
55 245 347
19 240 316
80 294 352
9 240 383
81 253 382
35 257 381
34 205 321
89 250 335
66 211 327
88 292 314
52 246 305
52 267 337
88 251 350
57 269 367
43 286 343
9 266 382
89 250 387
96 230 369
39 250 353
63 240 314
73 298 325
9 238 387
84 274 355
19 294 316
74 248 339
83 282 394
22 261 303
22 202 397
95 298 343
10 231 392
58 218 339
41 238 360
87 299 358
70 300 386
29 295 328
80 274 366
94 260 373
46 288 352
40 295 312
6 217 340
35 297 384
27 298 397
95 273 392
94 260 349
22 255 394
79 263 359
82 263 390
62 262 324
65 230 392
55 273 338
7 265 346
57 286 321
77 272 316
58 210 315
18 267 349
1 249 319
46 249 374
27 222 335
61 257 348
69 205 319
63 275 349
23 246 310
42 207 370
96 296 358
20 300 368
23 215 363
32 223 316
70 239 345
90 242 346
17 293 386
99 254 328
16 205 354
64 212 326
10 288 370
62 271 354
18 259 343
16 201 346
34 254 308
40 285 303
18 270 381
40 233 325
16 261 356
45 218 335
62 217 348
91 254 364
88 218 385
41 278 347
73 220 384
73 232 302
61 255 367
30 270 333
53 233 310
82 258 378
79 299 360
68 263 357
66 263 326
70 242 316
93 281 382
16 213 319
37 202 394
99 251 341
33 288 331
2 227 321
57 298 392
77 268 316
70 233 396
61 244 356
57 216 367
73 211 341
12 232 331
84 207 304
63 277 325
3 255 385
100 221 330
4 227 345
50 278 376
45 235 383
9 200 308
49 265 348
56 300 363
40 231 313
61 300 313
71 207 340
94 237 362
72 239 373
85 252 346
36 280 356
31 202 386
95 214 350
57 231 363
17 298 326
34 240 303
6 288 327
89 269 322
3 228 357
32 211 361
9 296 366
31 242 350
65 253 307
45 260 350
24 234 400
70 255 363
20 208 367
92 256 394
94 284 366
63 279 382
14 223 301
45 210 322
7 269 372
48 257 352
31 265 342
57 296 361
97 201 351
11 244 375
44 286 322
46 217 366
41 243 388
6 205 378
85 288 350
50 275 365
84 298 378
20 261 360
34 279 357
62 254 371
75 241 321
90 221 378
22 269 357
11 260 380
18 248 341
64 222 395
45 249 399
59 227 350
9 200 340
95 225 350
48 216 301
17 227 359
35 270 347
83 274 346
46 222 394
37 211 312
67 241 362
8 269 389
48 257 308
92 272 362
17 259 352
23 286 353
94 215 371
39 290 373
72 230 327
88 278 357
90 262 398
34 266 364
82 265 363
73 293 383
36 300 339
6 239 373
70 225 361
22 279 304
49 285 379
10 234 374
99 246 362
87 296 362
17 292 379
15 277 307
53 263 327
57 236 366
77 212 314
17 300 373
68 272 395
46 259 328
95 223 302
59 219 342
56 272 385
17 263 317
93 281 309
87 214 330
83 276 365
60 287 395
20 213 385
72 255 320
71 234 355
68 278 320
11 240 358
50 290 395
2 210 379
41 210 362
42 254 328
21 275 379
25 225 336
59 292 396
81 231 308
35 260 364
8 268 390
8 249 341
64 202 352
58 266 341
87 211 363
91 267 355
39 298 321
24 291 332
89 216 394
38 214 356
36 275 381
57 225 310
79 216 321
50 273 328
35 292 316
65 236 324
87 249 300
14 298 334
46 290 354
54 225 322
10 218 361
7 239 386
55 225 347
95 251 381
17 286 300
57 266 378
99 233 324
25 283 311
46 238 365
76 249 361
78 240 371
64 200 375
88 244 326
52 238 337
71 278 312
23 230 346
91 243 348
7 294 340
31 249 340
66 257 393
1 274 390
89 257 377
29 274 383
97 216 312
98 293 347
100 294 385
57 293 337
35 228 309
35 245 309
81 277 395
19 223 368
97 240 328
65 252 389
86 249 322
54 275 374
42 247 324
64 237 382
78 264 392
27 244 379
2 209 387
56 286 310
32 223 362
28 246 320
99 264 361
89 292 357
31 243 390
93 225 360
57 229 335
85 204 388
75 241 330
4 263 339
87 270 344
34 204 315
97 266 386
34 273 394
11 202 308
14 229 318
11 293 320
63 255 390
63 212 398
28 203 305
97 225 370
81 207 301
18 250 328
96 222 306
98 261 383
30 293 372
51 243 361
79 287 331
23 209 373
9 235 347
25 291 393
35 230 375
52 275 368
14 243 387
30 248 351
55 215 312
94 283 338
4 276 387
31 204 307
11 242 316
6 293 368
40 249 351
68 278 328
76 299 334
43 220 373
71 239 396
78 200 400
56 228 323
43 252 383
92 262 336
51 263 383
51 274 362
1 278 387
43 271 395
44 261 394
39 276 336
91 296 381
31 296 352
53 236 331
46 224 330
34 214 396
71 239 375
17 222 378
37 237 374
47 261 391
89 293 322
39 242 343
6 215 337
70 270 302
61 247 348
31 232 306
76 270 384
70 243 353
27 261 389
99 236 324
23 261 339
4 231 367
68 206 394
31 285 371
39 233 347
77 250 306
9 259 335
18 203 356
73 223 397
81 211 388
81 251 394
43 282 370
6 222 334
74 236 323
93 256 347
55 262 335
56 253 317
31 230 343
28 225 363
53 240 346
24 278 393
82 214 316
81 236 342
56 288 390
87 267 371
65 237 371
44 297 342
57 250 364
4 246 352
59 233 399
48 296 308
39 261 302
58 252 320
70 266 372
70 257 303
73 259 343
83 246 308
23 293 384
44 225 369
93 204 325
89 279 350
6 219 363
85 298 376
10 257 378
41 238 329
76 256 394
88 200 316
76 207 304
63 232 386
12 214 399
53 224 304
36 204 313
53 273 396
16 221 339
57 225 314
86 263 328
27 300 349
11 229 323
59 266 306
78 253 348
66 213 363
68 284 308
36 265 398
100 292 363
97 259 347
6 228 357
46 265 372
48 298 333
59 291 331
24 274 311
54 259 337
4 237 316
1 263 377
66 241 375
43 289 331
55 275 324
5 266 328
84 292 325
9 254 352
39 271 308
34 253 340
54 233 302
56 242 399
36 205 355
56 300 356
1 291 305
5 275 308
35 271 320
17 279 301
39 210 389
87 285 392
61 266 385
69 260 309
34 221 381
62 250 339
83 260 396
73 209 301
25 258 318
83 206 359
71 286 300
80 298 310
62 264 387
93 236 382
97 217 388
50 255 398
38 200 377
30 255 338
3 235 384
47 281 358
95 250 374
18 237 400
52 242 386
28 214 392
66 299 363
99 217 378
3 227 304
15 216 356
58 216 342
64 271 392
21 227 348
100 249 394
81 278 333
99 299 305
65 279 323
60 294 318
33 256 378
58 256 389
8 240 364
80 293 381
18 238 320
37 299 308
14 282 339
21 202 329
19 296 365
69 267 316
80 263 336
52 265 346
25 283 388
9 252 390
95 259 371
70 252 319
28 246 345
5 288 377
69 282 385
70 291 311
51 233 335
90 216 355
12 212 306
24 204 301
4 233 362
60 235 396
51 300 302
75 240 312
81 298 326
93 252 342
44 300 393
57 274 381
29 261 390
60 297 365
30 249 344
8 272 389
54 294 397
86 300 310
8 278 328
100 275 359
21 227 321
70 246 387
64 204 324
30 282 376
21 235 306
30 262 312
29 231 387
94 284 329
72 279 359
57 201 381
93 277 377
7 299 303
85 264 374
17 280 376
100 265 361
51 284 368
13 268 332
39 207 385
29 290 342
40 259 309
43 249 334
67 223 386
38 291 371
91 253 339
60 289 327
92 279 320
100 233 304
78 257 351
31 222 355
13 249 363
22 241 322
83 248 387
37 258 330
23 265 378
41 207 319
84 244 309
97 238 302
36 265 324
67 233 372
66 243 362
98 236 364
91 246 342
9 246 399
77 223 365
44 256 380
87 227 371
96 246 336
32 219 368
70 259 310
77 236 380
96 249 352
37 207 304
2 261 329
65 265 360
32 292 338
85 290 313
47 221 352
85 257 326
1 264 394
12 226 347
79 221 374
64 270 398
90 256 322
19 275 319
70 284 365
28 220 395
99 284 310
14 251 352
39 259 343
64 239 302
36 290 333
54 239 366
45 208 377
1 273 368
13 258 396
48 254 385
14 227 390
7 263 374
53 244 355
13 278 372
33 239 372
54 248 340
53 270 373
75 277 334
99 260 390
59 227 325
41 205 380
4 238 382
21 262 333
60 219 311
93 214 364
31 293 389
58 264 373
67 273 397
64 275 344
74 211 354
91 238 326
41 229 368
85 299 385
4 263 360
41 264 321
50 293 373
21 248 371
74 278 370
83 261 400
15 277 381
46 265 364
49 224 327
78 241 335
12 254 304
91 206 312
95 288 395
94 200 338
59 223 322
43 221 316
85 260 357
27 268 317
72 276 307
73 201 355
85 246 367
91 225 330
77 293 390
100 210 350
88 219 302
6 208 346
7 202 343
41 241 394
28 286 394
55 259 374
92 214 382
90 250 360
52 287 303
21 235 300
98 237 305
37 236 395
96 272 355
99 280 366
26 246 367
83 207 313
64 225 366
43 228 343
29 234 397
78 208 342
29 254 345
63 235 334
51 250 364
4 203 315
70 280 368
94 291 346
16 286 343
4 256 348
15 246 388
5 233 320
90 268 370
18 204 334
74 256 314
24 204 308
86 235 329
52 270 379
45 235 399
24 260 353
83 252 390
47 263 348
97 205 346
15 276 356
44 287 357
4 294 318
74 297 323
1 227 318
70 203 341
26 272 364
61 211 394
73 233 374
90 298 366
79 272 357
51 226 354
19 263 322
99 283 387
2 258 397
14 282 400
62 206 399
4 222 301
20 296 301
91 215 315
30 234 327
71 248 354
11 275 355
12 221 361
73 211 377
17 265 337
69 282 380
85 249 367
35 223 371
4 221 359
49 215 365
13 210 330
78 278 339
83 277 366
46 242 332
77 229 306
44 203 303
44 223 335
63 216 355
90 295 320
54 234 323
80 203 341
44 248 394
59 233 319
60 264 316
58 287 364
61 262 353
55 251 386
43 296 357
49 218 354
40 277 341
97 241 304
96 206 345
67 284 351
59 240 387
64 216 351
46 276 315
59 265 335
11 222 370
50 212 334
17 213 357
49 220 330
78 295 355
89 247 389
56 240 392
32 298 351
21 242 333
45 297 317
2 250 313
98 258 398
73 272 302
61 227 368
82 275 399
68 276 356
66 240 396
88 287 400
81 205 336
82 292 329
47 264 368
75 267 354
14 219 341
57 257 399
99 274 398
42 245 393
34 229 375
49 274 322
54 277 399
21 202 382
51 204 355
44 212 378
28 220 354
53 286 318
41 267 377
61 287 362
84 297 387
74 243 315
89 275 347
70 254 384
80 242 322
99 222 337
74 208 351
34 256 358
41 274 395
31 274 338
43 231 374
15 230 351
26 254 378
53 219 359
42 216 370
75 239 327
95 266 312
90 246 397
1 217 320
35 238 398
17 214 396
100 217 358
49 293 349
41 293 371
70 205 393
83 274 324
83 203 331
69 224 331
20 215 351
54 229 395
46 297 350
31 223 372
9 284 310
3 234 313
75 248 330
84 253 353
65 205 332
9 202 370
9 231 354
91 221 309
36 288 397
4 298 337
4 268 357
63 212 303
3 256 371
31 285 340
29 200 373
15 251 337
69 208 385
32 204 354
68 284 328
44 277 370
40 248 354
25 203 309
27 233 331
95 218 371
17 207 325
66 235 394
70 243 377
52 230 375
16 231 369
4 240 353
41 252 323
25 299 343
7 263 323
42 251 382
30 228 323
10 255 388
18 216 343
20 252 334
54 272 346
29 206 303
11 249 360
25 294 383
19 262 372
68 227 337
5 230 367
52 279 396
74 258 375
61 225 366
84 214 321
57 236 318
83 239 321
34 300 363
62 237 364
80 201 345
60 270 335
86 293 348
60 218 334
75 224 371
11 293 336
18 276 397
87 236 384
96 267 362
98 288 339
96 287 302
4 249 349
100 283 302
15 264 314
56 213 380
13 226 328
29 249 377
5 288 325
46 274 348
29 269 323
37 226 348
100 230 376
99 256 398
3 207 349
27 208 318
63 212 302
71 243 377
33 295 362
60 291 337
75 284 309
71 300 373
64 232 365
81 213 309
43 221 369
26 293 362
56 272 376
24 252 371
62 261 339
77 251 384
96 220 301
57 201 376
4 253 309
95 278 351
70 248 341
75 222 319
21 222 389
25 266 310
21 250 352
74 293 386
71 257 343
21 234 349
49 243 327
96 231 300
82 220 339
42 227 348
35 222 331
6 289 302
8 250 339
87 254 393
60 227 373
11 270 318
52 293 386
89 211 371
56 253 376
73 240 304
65 218 400
23 246 338
47 268 353
61 290 394
35 297 390
57 229 308
40 213 363
50 258 364
73 292 311
13 285 304
82 279 321
36 231 328
91 282 362
19 260 347
28 218 316
4 212 336
36 216 361
2 264 335
61 294 393
88 230 336
31 264 323
38 224 316
49 291 379
67 269 385
28 291 392
56 278 337
99 262 396
72 271 308
96 201 354
95 200 357
18 220 312
40 259 378
33 222 386
6 267 321
90 206 333
27 209 312
29 217 373
17 290 371
32 290 342
91 257 352
12 223 386
10 260 378
67 284 352
38 264 310
71 290 320
19 233 400
24 208 380
82 246 344
50 287 307
44 201 350
55 228 318
54 258 384
31 241 360
5 284 395
4 266 367
97 258 382
7 240 383
28 201 339
12 263 331
27 249 300
70 281 361
49 238 300
66 210 384
24 267 396
24 263 307
45 255 352
28 243 328
85 212 368
17 280 379
15 233 328
2 261 333
28 258 308
100 210 372
53 213 361
70 230 318
96 300 316
36 252 395
61 267 353
38 222 396
26 236 364
97 221 326
2 242 373
46 276 365
6 297 310
43 261 338
23 238 389
83 230 324
61 234 373
19 287 319
6 298 340
35 285 396
25 296 394
96 207 357
91 240 336
57 293 371
59 288 375
42 248 339
75 230 349
31 228 352
44 267 362
69 234 311
6 245 317
38 265 376
70 244 312
42 279 389
71 278 332
45 201 321
43 212 346
37 246 377
21 236 328
44 274 301
72 228 379
72 285 383
79 272 382
14 204 398
100 212 361
5 247 358
25 243 381
55 294 343
95 270 392
38 211 386
12 245 329
92 283 311
88 214 375
13 200 370
45 267 360
20 295 366
3 295 323
76 297 385
7 241 351
76 204 333
40 253 313
86 291 392
95 262 310
77 263 323
81 265 301
40 267 357
9 229 317
19 300 397
11 241 371
37 221 312
75 267 382
30 284 350
76 241 381
100 285 358
65 238 372
51 287 346
89 263 347
59 258 332
23 210 322
95 215 394
37 234 349
12 288 374
65 219 303
17 228 327
61 214 392
74 240 333
30 286 336
4 263 377
64 280 338
67 250 336
38 206 311
8 214 386
64 238 397
67 205 302
94 271 322
13 266 335
7 286 303
69 223 360
79 219 339
88 276 322
39 202 317
43 294 346
95 263 312
51 288 312
92 269 395
44 296 372
80 267 343
73 225 344
45 233 377
47 211 321
61 273 303
24 212 386
36 249 355
99 210 394
8 206 358
83 213 367
1 212 364
76 228 322
40 230 325
23 212 397
85 219 309
42 239 318
72 298 351
28 253 374
89 214 333
82 232 400
92 249 304
3 252 306
55 204 396
40 237 339
12 219 367
21 276 317
94 216 334
20 286 304
47 255 300
72 259 324
82 212 322
63 283 376
35 299 335
7 236 338
27 289 303
46 273 320
98 233 375
14 215 315
29 263 311
53 219 308
87 229 357
14 289 338
47 298 351
28 272 339
41 228 396
13 290 349
90 292 325
66 218 373
31 235 307
2 253 308
11 289 327
75 210 379
85 235 344
36 204 399
100 267 384
54 299 394
36 240 312
88 273 348
27 269 344
1 232 336
51 211 364
79 300 319
100 214 365
29 295 328
21 206 352
41 212 371
8 219 359
20 213 362
11 210 338
58 258 314
44 241 399
17 300 305
58 233 396
1 283 357
32 203 303
65 294 330
49 209 351
16 233 368
36 230 386
49 245 369
68 219 305
62 269 319
34 238 324
96 263 356
8 296 322
33 257 399
83 222 338
50 266 336
28 222 374
35 218 369
33 265 330
8 252 357
81 211 385
15 296 325
4 200 357
81 241 383
21 212 306
16 261 356
97 252 399
22 241 356
68 232 391
28 282 366
46 261 336
13 283 320
21 288 381
31 299 330
20 287 359
6 275 356
26 200 373
81 225 366
36 214 341
92 270 362
71 291 359
84 223 329
96 237 309
31 287 364
54 266 319
11 300 358
90 257 365
48 270 310
78 278 318
40 248 305
48 269 306
65 276 351
90 223 375
36 278 304
6 204 357
38 297 329
44 243 324
77 279 385
90 276 337
17 248 307
22 214 346
58 203 333
91 299 349
28 258 317
77 241 304
35 217 331
82 205 392
93 253 336
55 202 392
89 208 307
76 215 318
5 286 371
76 262 316
42 225 358
78 244 396
93 202 365
54 270 317
65 271 382
65 241 321
85 298 315
1 215 394
2 288 347
27 206 312
96 253 326
60 206 313
26 227 377
3 211 321
76 259 397
3 246 304
99 240 345
90 277 391
9 248 338
48 220 384
47 216 338
4 211 389
19 201 339
92 225 323
72 226 345
100 287 341
83 252 369
92 247 368
80 243 305
86 253 387
33 291 364
28 243 375
40 294 311
95 224 368
21 200 375
99 260 393
27 296 350
80 240 395
15 284 355
79 264 365
47 263 367
44 201 317
59 285 317
8 261 376
71 275 371
64 253 301
31 207 307
6 231 328
3 243 370
69 214 348
63 201 371
11 218 357
93 270 351
17 239 332
61 264 371
7 295 307
11 252 355
62 260 395
98 209 357
95 269 379
45 250 316
60 278 361
83 236 352
25 267 351
39 242 395
9 241 399
59 218 302
59 220 371
52 295 388
73 229 385
20 248 356
22 242 316
88 208 346
1 251 367
28 250 357
14 252 329
94 213 311
97 221 303
39 220 311
99 273 350
33 297 336
69 221 328
72 255 381
72 276 301
85 261 313
39 294 332
26 261 377
45 218 364
26 242 328
39 292 307
58 271 373
75 208 358
50 254 330
62 252 306
51 246 305
82 213 386
17 293 323
87 267 356
51 240 363
9 270 354
95 219 313
86 267 382
10 294 315
82 242 345
92 224 314
99 218 377
72 265 310
17 245 323
11 266 389
60 223 309
58 221 329
35 226 308
67 294 301
33 237 313
1 214 313
97 245 336
65 298 343
28 276 389
89 263 315
51 260 302
33 290 311
35 214 394
3 214 317
17 288 376
54 247 381
97 299 375
48 235 356
16 236 333
24 244 316
72 289 381
6 300 360
97 295 362
57 293 385
30 259 305
34 229 376
37 201 366
15 300 322
85 226 396
50 263 378
24 252 360
25 263 351
8 237 302
67 207 352
12 257 329
3 242 319
7 213 363
41 225 383
18 218 337
47 239 350
77 290 379
32 218 334
31 277 339
53 227 320
13 221 305
73 267 332
9 239 328
64 264 361
91 213 339
53 236 321
70 271 322
20 259 372
100 214 311
80 227 348
56 266 312
9 256 386
59 238 345
95 292 316
14 281 340
63 215 302
100 249 385
47 291 384
14 201 393
20 215 316
30 217 399
38 266 329
72 222 353
14 283 300
89 222 389
53 240 351
51 268 338
69 270 360
23 260 360
48 217 326
38 227 399
94 289 315
28 260 315
87 297 324
71 296 302
96 253 379
65 296 322
73 211 388
11 223 362
61 276 311
83 268 364
35 243 326
96 211 336
22 228 333
91 255 310
27 218 382
19 285 339
17 205 326
94 257 300
96 289 393
4 247 392
82 212 324
44 284 325
31 211 345
96 233 371
45 253 328
98 278 374
79 283 384
9 237 399
79 244 363
27 221 340
70 201 312
13 272 378
18 249 360
68 240 372
72 225 352
7 285 328
26 234 329
23 263 350
78 285 377
93 262 318
48 285 377
30 230 373
41 291 392
100 282 400
38 234 345
82 265 391
36 209 326
24 278 386
54 216 376
87 283 332
54 246 381
22 241 380
46 212 300
7 273 355
80 224 382
25 242 336
74 210 347
10 205 355
26 268 337
52 298 382
81 264 345
7 281 305
43 237 334
72 250 330
65 270 350
8 251 390
42 295 319
58 294 400
60 222 337
44 247 366
83 273 313
25 250 393
17 265 376
23 229 362
92 225 335
86 202 383
59 257 301
16 296 302
71 244 344
59 277 355
51 237 311
51 285 390
44 299 328
68 293 381
62 239 338
2 222 312
86 296 376
67 206 315
59 299 363
97 223 351
56 220 342
71 285 373
71 221 383
66 291 309
31 241 373
76 265 377
6 234 363
37 232 393
71 260 360
7 268 390
71 236 302
95 247 323
100 222 301
48 239 383
92 242 330
23 252 362
30 238 316
80 224 355
81 252 357
64 277 310
77 215 352
40 283 373
20 202 301
61 202 386
10 275 346
48 230 377
54 271 323
90 236 332
23 236 369
50 274 397
35 204 352
96 287 331
8 261 376
64 246 321
54 208 364
60 271 368
63 275 352
16 248 363
3 222 320
29 230 334
35 240 377
40 209 368
51 208 348
4 257 367
61 233 304
47 292 382
77 255 341
9 227 372
63 277 389
41 268 359
12 212 365
5 239 327
53 294 301
18 254 351
52 223 370
50 206 374
23 238 318
23 213 342
68 295 320
65 295 338
20 219 368
79 278 371
70 252 375
100 281 327
61 291 300
34 227 361
96 242 379
53 241 318
100 258 342
41 287 395
12 229 333
82 263 392
96 268 349
86 269 362
69 274 321
23 203 394
69 244 339
58 233 326
93 234 365
75 227 350
37 219 380
85 257 309
91 252 306
94 260 305
14 273 346
19 260 324
51 273 365
39 289 303
3 200 304
16 240 376
33 276 376
37 291 324
32 223 355
43 290 325
57 249 358
32 239 365
75 228 383
83 280 381
53 225 330
55 230 321
27 272 349
73 246 395
54 294 311
84 276 379
26 241 390
39 231 337
2 228 326
45 207 320
87 239 349
10 225 322
36 264 355
9 233 365
1 222 366
80 244 321
79 223 301
48 247 337
57 246 356
32 233 341
40 289 340
89 272 371
38 274 354
49 262 318
28 259 318
48 263 317
35 236 387
97 228 314
30 219 343
18 209 325
64 205 346
68 220 383
89 267 302
97 200 317
34 257 319
72 205 400
29 299 369
28 237 321
47 217 315
6 273 330
85 254 369
49 237 386
75 247 326
41 221 350
48 297 303
55 258 361
64 211 395
58 232 327
68 299 364
69 204 388
50 297 394
55 262 384
72 209 384
2 249 366
89 247 380
53 291 358
54 227 381
99 210 394
28 254 307
76 277 305
63 246 335
72 288 316
98 215 334
61 266 365
15 233 386
74 276 353
65 210 349
17 216 342
62 209 385
92 277 301
48 268 362
44 217 358
78 270 377
71 276 355
32 263 344
66 258 398
5 250 374
90 243 304
75 282 352
95 200 370
83 243 363
7 268 335
90 284 376
49 256 346
31 254 385
45 300 372
1 253 346
22 210 387
62 225 360
9 235 343
98 269 377
28 206 326
38 220 332
58 232 349
65 275 325
70 261 360
73 229 374
29 232 355
95 261 353
37 228 363
84 201 316
19 236 396
60 200 352
78 216 335
65 292 375
95 249 377
6 263 383
77 236 369
87 273 365
48 221 393
77 286 349
89 267 349
36 300 361
22 238 374
16 261 325
39 251 302
68 209 370
20 278 316
42 210 330
29 276 334
77 273 393
76 276 324
64 226 346
61 283 336
16 291 315
74 254 366
25 297 322
86 288 389
4 285 398
12 211 374
29 220 305
84 256 350
40 239 339
51 210 328
75 231 366
25 227 322
95 281 389
29 249 318
50 267 389
42 285 382
78 203 337
47 258 381
41 279 301
1 294 386
72 260 364
24 264 382
89 232 371
76 265 306
35 267 335
73 232 301
48 256 333
82 299 305
82 220 336
30 241 393
47 200 324
57 260 385
93 259 314
40 254 322
32 273 383
29 241 310
99 238 373
8 232 321
2 228 315
21 288 343
16 209 380
60 268 397
72 300 391
80 265 343
38 262 387
62 272 338
71 227 364
30 287 316
4 251 382
65 253 389
56 240 359
40 296 371
72 253 311
62 289 367
2 206 374
48 215 387
42 296 358
20 256 359
22 279 325
83 271 340
35 278 322
62 253 356
76 232 355
56 262 384
85 256 317
61 252 399
100 262 303
44 263 345
52 219 331
79 210 363
15 255 347
86 240 306
30 286 324
96 278 340
4 201 328
98 215 327
16 272 346
22 232 373
34 286 369
28 214 398
96 252 325
99 240 319
71 276 377
94 230 310
17 298 400
75 260 300
84 263 365
55 286 344
22 300 392
98 244 389
62 280 367
59 205 316
14 241 319
11 271 386
17 213 392
54 256 400
100 205 359
92 283 359
70 278 304
12 243 300
38 204 358
39 254 329
63 205 340
7 291 303
12 266 386
62 207 310
49 246 353
59 288 341
18 215 324
52 256 396
54 227 400
79 262 313
16 243 378
46 265 303
100 200 386
68 294 370
58 245 385
55 258 392
1 278 358
10 272 325
5 215 326
46 296 381
59 284 365
3 212 321
73 298 334
29 215 354
21 246 324
92 288 351
97 242 326
60 225 381
16 297 319
76 270 317
8 223 335
46 225 389
90 209 366
55 288 305
47 202 376
59 210 379
33 249 324
40 232 305
84 243 331
60 243 358
90 243 368
61 234 309
14 262 353
12 200 367
36 242 310
29 204 382
99 237 302
21 235 300
60 232 336
19 281 399
75 278 355
57 213 337
29 284 333
79 213 311
61 240 311
48 235 338
95 212 314
89 218 383
6 299 362
94 209 370
40 269 388
23 273 301
39 221 371
81 206 374
17 294 390
63 222 389
74 258 325
18 273 337
73 256 363
6 292 400
23 227 318
45 256 395
44 202 333
85 279 314
17 293 400
21 212 368
10 263 344
11 275 336
30 270 346
53 260 382
50 221 304
32 296 314
20 259 368
53 273 355
63 234 348
3 240 337
37 263 352
92 300 378
72 265 300
65 238 303
45 286 340
69 242 396
11 251 359
63 265 400
88 255 308
53 244 378
26 298 377
51 246 309
82 222 400
82 235 383
52 228 332
94 241 392
7 248 338
100 215 377
64 300 370
20 280 359
5 292 364
15 289 307
6 214 361
18 228 375
90 220 367
64 261 371
72 235 373
73 261 368
46 248 306
61 279 382
61 203 383
93 209 338
12 276 315
14 238 382
13 210 330
59 248 391
85 295 352
12 269 342
100 255 374
68 268 303
39 217 391
77 289 361
69 236 365
66 245 365
13 299 393
68 210 344
56 264 390
3 287 311
33 264 368
1 220 338
14 245 351
41 281 310
49 201 384
98 227 340
27 200 352
55 265 363
89 262 390
88 218 366
4 247 398
10 293 329
43 264 380
51 287 346
44 257 357
45 203 371
6 239 344
65 229 355
48 245 323
82 225 336
87 228 394
13 233 316
14 203 332
78 207 348
7 235 384
3 215 359
98 270 387
73 217 346
56 231 354
77 242 328
44 270 332
33 200 383
27 287 359
65 235 330
13 223 364
43 204 327
33 281 390
90 267 344
39 272 400
84 258 333
29 274 375
72 256 379
53 269 371
78 206 382
49 211 367
67 272 381
4 291 364
40 289 308
32 300 347
3 259 331
54 256 306
60 222 383
52 235 303
98 243 377
35 288 332
55 204 331
97 252 354
86 207 300
33 238 345
19 206 352
76 293 337
18 293 354
63 253 394
25 239 361
77 275 318
96 269 380
97 254 350
50 220 303
12 262 352
83 272 393
43 246 383
44 240 323
74 230 377
53 290 370
96 231 363
50 296 380
6 253 349
5 208 355
100 284 366
11 209 331
99 230 317
27 291 355
47 227 350
13 235 332
8 236 306
65 283 370
42 214 302
16 244 308
1 250 380
24 216 356
12 242 398
16 217 333
18 245 309
6 252 394
24 236 316
42 266 372
27 219 315
3 265 335
92 298 393
6 251 359
19 262 303
41 220 318
35 224 312
63 214 391
27 211 333
13 283 316
26 238 362
91 226 306
95 204 380
28 225 354
90 216 329
46 237 368
8 265 339
96 216 342
13 243 346
77 238 312
84 248 328
68 287 398
21 228 356
92 227 367
19 203 372
9 219 314
27 266 358
52 240 400
87 267 302
40 279 344
70 210 303
6 252 307
26 282 319
22 212 331
12 255 325
83 234 387
54 260 358
23 208 329
53 218 374
33 300 348
15 287 351
58 206 345
46 269 389
7 244 324
21 214 310
59 228 342
78 230 368
87 229 316
46 290 399
100 249 342
63 257 388
64 208 344
9 219 365
45 213 315
65 285 301
36 300 374
68 269 303
91 261 343
16 271 382
69 297 380
95 233 387
91 212 320
16 240 392
73 201 323
15 254 307
49 247 363
91 231 394
75 201 352
1 248 367
57 282 323
41 220 370
58 203 302
71 274 353
64 231 359
54 262 301
38 239 369
2 285 378
73 244 304
52 206 377
8 290 347
10 200 311
36 271 322
96 275 365
75 249 400
16 277 362
54 216 384
6 237 361
77 218 363
88 247 377
51 264 305
81 207 370
54 286 385
14 218 337
39 211 302
49 207 376
49 214 306
96 222 380
31 206 341
97 296 323
56 246 389
99 238 318
42 221 341
92 222 360
6 287 400
66 238 355
39 273 378
33 272 385
20 281 321
81 299 392
64 255 377
78 243 376
94 241 306
93 271 371
67 299 378
86 280 372
40 269 325
97 283 322
25 206 301
95 296 376
72 242 362
5 270 313
91 235 369
45 259 314
96 300 362
6 275 374
69 211 312
16 244 322
47 203 389
15 252 349
50 237 381
60 255 320
85 202 357
32 202 389
71 273 321
47 226 400
53 297 343
17 222 398
27 281 327
69 266 344
82 258 386
2 298 377
13 285 359
1 296 379
7 203 306
89 238 335
23 257 353
5 223 363
42 276 309
57 204 392
54 200 320
18 278 353
71 280 335
28 244 338
10 218 307
44 281 330
61 211 325
50 227 305
28 202 331
19 287 367
99 250 321
83 261 346
10 253 321
32 227 321
70 233 351
21 248 367
78 240 353
27 276 304
68 284 379
41 214 383
66 220 361
61 286 317
48 283 304
78 240 370
60 297 362
80 227 310
33 251 317
16 263 389
16 275 379
80 299 304
92 252 397
83 222 389
80 229 358
96 230 382
31 216 351
67 225 387
72 259 362
30 268 375
15 274 360
85 212 366
87 230 341
2 227 388
15 279 359
39 292 384
58 200 311
11 247 383
35 201 346
7 269 328
88 266 361
28 217 367
32 235 342
56 229 318
28 270 304
69 267 350
97 236 316
94 225 342
38 298 302
12 205 395
95 289 324
25 212 330
29 285 353
46 269 369
54 215 363
93 221 335
29 279 322
69 229 396
3 256 358
50 248 348
34 202 309
58 224 302
73 256 393
10 255 386
