40000
73 72 161 54 59 80 95
56 55 143 38 126 109 71
40 39 182 54 186 55 79
84 83 157 69 164 75 38
24 23 166 65 58 80 98
48 47 157 50 112 37 86
86 85 201 53 117 46 84
54 53 177 56 144 81 94
50 49 170 63 170 77 87
73 72 162 43 135 89 85
73 72 170 62 184 78 78
67 66 170 84 33 86 78
42 41 193 79 192 84 88
54 53 165 65 105 94 85
87 86 189 57 77 91 81
85 84 163 45 104 86 70
84 83 176 48 79 48 78
46 45 183 56 219 73 86
56 55 148 50 152 91 62
74 73 173 55 125 89 79
60 59 179 51 122 96 92
77 76 159 66 110 44 79
57 56 158 60 135 120 97
31 30 165 56 121 26 77
8 7 177 58 96 71 97
46 45 164 45 90 98 68
67 66 177 61 112 52 86
57 56 170 53 85 116 77
55 54 182 61 97 88 80
56 55 158 59 92 84 78
51 50 156 85 117 137 89
53 52 169 72 115 84 94
29 28 146 53 95 87 86
68 67 168 56 152 76 75
46 45 165 68 117 92 58
57 56 170 61 135 69 71
58 57 182 35 128 67 58
39 38 165 51 165 54 81
63 62 142 57 139 114 59
25 24 176 37 145 76 97
15 14 165 78 201 94 78
59 58 189 56 105 50 60
79 78 175 72 165 70 103
37 36 165 53 170 68 100
58 57 174 71 231 93 61
31 30 141 58 65 36 96
80 79 162 54 147 70 96
19 18 168 69 161 83 66
34 33 148 58 125 83 113
73 72 172 52 83 80 62
17 16 186 46 159 108 93
41 40 173 73 144 89 83
40 39 150 73 96 83 91
60 59 169 64 151 69 83
50 49 167 45 126 47 72
44 43 150 57 96 77 81
94 93 174 72 124 101 107
63 62 167 51 72 108 89
61 60 166 66 136 67 83
53 52 163 42 13 54 105
112 111 164 54 146 63 96
44 43 166 64 115 89 56
38 37 183 63 123 94 92
56 55 171 59 132 110 60
80 79 164 75 62 84 69
58 57 138 57 173 42 77
42 41 174 56 152 103 85
50 49 154 53 136 74 62
60 59 139 71 133 82 71
62 61 173 46 129 47 73
39 38 156 72 59 62 61
58 57 174 65 162 62 79
41 40 156 60 62 83 79
36 35 141 55 97 76 96
67 66 179 54 155 89 63
55 54 175 59 233 79 77
37 36 151 38 98 86 82
59 58 163 60 75 92 50
28 27 169 76 127 66 45
75 74 165 59 136 117 84
33 32 139 53 122 79 71
30 29 201 51 96 97 75
26 25 147 55 201 68 78
71 70 178 70 109 105 61
38 37 169 58 131 78 90
62 61 176 68 40 82 96
48 47 195 66 103 110 82
86 85 151 45 107 91 69
77 76 143 68 130 93 77
22 21 157 62 110 88 75
69 68 171 68 102 85 86
37 36 174 52 86 65 96
68 67 144 25 160 64 88
82 81 192 58 167 107 44
56 55 179 61 124 78 71
24 23 162 66 152 56 79
56 55 183 73 42 61 78
45 44 164 68 86 53 68
21 20 185 40 130 76 85
40 39 158 37 132 64 72
23 22 137 56 66 91 69
19 18 169 75 216 51 52
57 56 150 57 97 74 60
44 43 183 54 143 80 87
32 31 153 49 139 110 55
50 49 162 73 109 79 86
26 25 156 82 168 83 82
48 47 188 63 88 89 107
38 37 164 71 62 59 74
36 35 152 65 139 73 59
61 60 198 52 123 67 96
37 36 148 55 85 88 86
31 30 166 64 103 68 63
47 46 180 50 115 98 71
65 64 162 64 92 56 79
42 41 176 38 39 65 82
62 61 156 44 116 51 66
83 82 169 61 155 48 107
69 68 168 51 104 83 90
72 71 158 65 106 86 44
44 43 166 76 100 42 74
31 30 172 53 193 83 83
39 38 156 60 30 81 75
69 68 194 67 104 53 66
59 58 178 52 98 86 101
48 47 161 72 94 83 82
25 24 148 69 92 98 81
46 45 137 63 137 98 105
17 16 153 57 68 51 57
27 26 207 59 140 86 63
87 86 161 50 127 58 107
16 15 183 61 126 96 81
57 56 161 52 119 108 99
39 38 173 80 32 73 62
79 78 169 65 69 68 96
44 43 173 54 169 111 81
62 61 147 45 141 53 67
17 16 170 39 167 84 98
40 39 183 78 105 68 66
56 55 154 53 82 71 115
31 30 144 56 175 86 37
41 40 148 57 181 59 76
32 31 163 52 69 82 77
71 70 160 55 73 97 64
41 40 168 76 148 51 73
77 76 171 50 172 87 89
55 54 170 59 134 91 61
43 42 156 59 136 114 69
39 38 158 64 143 40 74
31 30 148 65 192 92 86
26 25 173 57 111 89 79
43 42 154 58 89 54 58
46 45 150 61 151 70 67
58 57 167 52 117 59 88
105 104 173 64 125 82 78
10 9 161 67 94 103 66
38 37 179 32 187 94 74
50 49 194 65 129 92 89
59 58 207 49 152 87 90
3 4 150 58 72 58 65
84 83 166 55 40 78 92
80 79 187 82 85 66 63
37 36 138 61 105 102 92
46 45 160 75 164 102 89
19 18 186 64 152 58 85
20 19 181 49 97 83 79
82 81 175 50 148 61 74
42 41 171 64 131 82 74
63 62 156 45 170 52 68
22 21 191 58 106 62 79
29 28 189 62 103 65 90
53 52 191 56 131 98 86
35 34 156 79 118 108 51
65 64 185 59 53 94 56
48 47 189 70 150 59 80
47 46 166 52 187 56 69
90 89 175 59 152 80 66
39 38 149 52 96 95 105
51 50 180 63 155 81 54
48 47 178 72 82 70 70
93 92 160 72 126 58 90
48 47 205 53 146 50 114
37 36 156 93 80 69 101
35 34 191 56 65 46 91
52 51 146 36 145 86 81
48 47 153 53 117 74 53
112 111 159 53 237 87 66
38 37 178 54 154 68 78
52 51 161 65 185 105 81
51 50 196 52 152 93 87
57 56 171 47 118 118 45
64 63 179 77 92 64 90
57 56 165 50 160 110 65
53 52 152 73 141 93 88
41 40 166 67 128 84 75
66 65 164 50 107 64 57
55 54 182 65 130 112 87
21 20 163 50 143 88 112
21 20 174 69 76 74 85
29 28 209 57 130 69 71
69 68 171 69 193 99 87
28 27 144 61 105 76 69
74 73 144 60 138 76 61
94 93 143 50 194 90 88
65 64 173 67 53 134 65
58 57 175 47 135 38 74
33 32 170 57 191 78 69
69 68 181 42 123 38 78
64 63 168 42 106 100 126
40 39 179 63 80 74 88
37 36 180 56 107 38 62
60 59 187 70 157 85 72
33 32 177 50 139 83 89
35 34 178 44 158 52 94
32 31 174 60 136 86 75
58 57 169 67 144 91 65
71 70 159 50 128 67 79
35 34 166 55 109 95 77
38 37 156 56 136 89 73
25 24 166 54 98 63 68
61 60 179 66 90 58 62
92 91 157 59 60 66 73
60 59 191 61 195 82 54
53 52 196 50 132 67 61
39 38 163 56 115 62 93
8 7 175 44 110 110 98
45 44 172 46 114 85 69
68 67 152 54 173 81 96
98 97 163 65 138 76 65
41 40 184 62 122 85 33
49 48 187 53 183 61 89
44 43 189 68 115 112 83
36 35 168 56 87 85 72
41 40 171 74 109 45 72
35 34 167 71 101 82 66
71 70 168 46 97 107 108
40 39 172 53 172 99 65
54 53 177 63 84 108 71
90 89 163 46 135 81 88
31 30 170 57 128 71 68
65 64 163 67 112 28 79
32 31 160 63 121 77 78
66 65 182 47 48 112 102
15 14 171 64 118 82 86
79 78 172 62 104 100 90
35 34 190 69 99 79 69
81 80 196 63 149 123 51
41 40 153 56 167 90 83
22 21 153 65 88 74 42
24 23 199 56 127 89 62
80 79 180 55 218 72 94
60 59 163 42 192 78 86
56 55 197 68 159 102 103
64 63 159 51 154 83 90
56 55 209 56 131 46 93
57 56 164 58 115 82 77
36 35 134 47 133 85 95
25 24 191 69 140 83 89
69 68 176 71 105 78 64
35 34 214 51 136 94 82
66 65 152 53 44 77 54
88 87 171 50 55 106 48
37 36 158 65 153 70 89
31 30 165 58 143 118 97
44 43 168 70 145 62 63
77 76 167 60 142 104 73
47 46 168 53 162 82 90
46 45 162 48 115 103 94
39 38 157 59 73 103 60
27 26 181 60 66 78 81
74 73 165 44 124 103 79
9 10 154 68 89 80 77
68 67 172 74 175 72 88
41 40 170 47 146 84 70
56 55 154 76 208 108 75
36 35 171 58 127 68 57
11 10 157 59 137 84 77
45 44 167 81 79 77 101
56 55 196 63 157 99 79
61 60 166 51 151 70 82
72 71 148 52 112 77 82
40 39 160 61 172 82 72
67 66 171 51 112 86 76
50 49 169 70 147 80 110
39 38 214 55 119 85 67
45 44 192 61 155 125 83
7 6 158 47 128 69 86
40 39 174 65 60 108 74
45 44 185 59 231 115 88
11 10 166 50 103 87 88
30 29 194 44 80 82 84
84 83 164 38 108 79 65
40 39 175 50 135 97 76
47 46 172 59 34 97 57
56 55 165 41 85 41 51
62 61 183 44 104 58 75
21 20 189 73 127 66 82
42 41 169 54 157 69 74
38 37 183 48 69 61 73
60 59 173 44 125 107 87
48 47 174 72 118 41 74
31 30 165 65 59 87 79
65 64 155 55 182 72 65
87 86 178 48 154 96 101
48 47 173 50 104 67 75
50 49 168 47 134 38 76
79 78 166 62 87 73 80
33 32 182 56 91 63 80
50 49 157 56 99 83 78
26 25 184 59 56 92 72
59 58 180 59 101 57 84
59 58 178 56 154 35 82
33 32 184 60 123 99 65
56 55 167 57 171 41 60
75 74 164 67 108 52 82
51 50 180 67 85 96 51
47 46 177 88 113 101 59
43 42 151 54 22 73 58
75 74 188 63 122 93 84
57 56 180 49 51 122 91
20 19 130 69 117 95 80
59 58 154 64 75 108 118
33 32 171 64 134 47 72
45 44 156 70 76 62 60
23 22 184 44 46 121 82
14 13 157 53 107 50 56
33 32 176 72 133 48 86
78 77 163 66 99 106 65
62 61 175 55 85 85 71
19 18 162 54 165 68 53
55 54 183 73 112 58 96
65 64 170 51 86 86 80
61 60 169 64 103 65 82
25 24 153 63 81 63 75
63 62 162 52 121 67 56
38 37 172 52 112 93 80
52 51 174 52 139 89 90
22 21 190 52 147 69 71
44 43 189 68 156 114 99
58 57 143 69 112 80 78
80 79 172 66 44 66 71
97 96 192 63 76 86 77
12 11 158 67 96 77 65
76 75 190 53 142 97 50
28 27 165 70 123 110 49
60 59 175 62 163 100 92
66 65 177 45 68 49 93
49 48 137 51 145 81 58
35 34 170 51 111 75 51
36 35 165 34 48 85 104
72 71 163 54 125 64 64
80 79 181 51 123 71 88
74 73 151 61 250 54 76
25 24 181 58 128 86 74
67 66 159 48 134 70 55
30 29 153 57 129 69 71
31 30 175 66 139 92 86
71 70 159 65 119 86 72
55 54 174 51 157 21 70
51 50 187 73 136 104 108
48 47 167 64 129 113 88
50 49 177 55 148 97 76
81 80 164 59 51 113 100
21 20 166 50 131 84 76
58 57 175 52 112 87 65
48 47 185 68 153 81 64
92 91 162 84 126 119 81
65 64 169 58 160 90 85
41 40 188 55 94 114 75
54 53 162 52 88 65 69
54 53 168 70 72 83 90
62 61 178 49 118 91 60
56 55 162 51 140 80 100
45 44 159 73 141 62 79
46 45 173 48 112 74 74
68 67 157 48 162 91 98
77 76 152 55 101 83 83
94 93 174 67 97 62 90
24 23 189 52 73 94 103
58 57 173 56 155 94 105
83 82 160 46 153 73 50
52 51 165 46 88 66 70
63 62 144 55 162 43 55
31 30 185 54 87 117 57
70 69 176 60 106 85 95
80 79 172 71 112 132 58
63 62 134 57 96 92 76
73 72 186 59 80 83 64
44 43 176 55 105 78 69
2 3 185 55 102 64 87
60 59 161 74 35 86 82
59 58 154 51 115 75 69
57 56 180 56 95 108 86
31 30 189 63 73 59 103
22 21 149 77 128 100 65
41 40 165 68 119 42 73
72 71 160 52 152 54 55
64 63 192 57 97 70 116
69 68 154 58 125 54 76
38 37 161 55 102 112 98
51 50 159 65 127 100 76
44 43 164 71 159 84 104
53 52 182 46 147 94 65
57 56 172 55 149 92 46
37 36 176 54 43 106 97
18 17 182 69 213 108 89
93 92 185 56 79 120 111
111 110 167 63 130 68 89
68 67 151 47 208 73 68
79 78 195 55 63 74 77
41 40 187 51 109 93 87
70 69 138 52 131 103 81
53 52 166 50 203 102 87
41 40 157 57 126 76 89
63 62 157 45 154 61 63
34 33 151 68 99 112 87
37 36 162 52 182 75 57
37 36 184 38 140 52 76
66 65 163 55 130 49 72
73 72 167 69 100 71 84
73 72 185 40 140 81 96
30 29 179 75 143 55 83
5 4 176 81 99 110 63
50 49 194 67 130 77 95
61 60 169 60 79 105 70
21 20 175 45 147 92 84
49 48 163 63 106 111 80
92 91 169 61 71 92 73
62 61 175 68 107 61 88
51 50 147 52 106 73 91
91 90 170 58 87 81 62
49 48 177 57 109 66 74
24 23 174 81 56 69 94
54 53 155 51 149 98 75
53 52 174 59 81 85 76
74 73 158 61 84 82 102
84 83 160 62 216 82 68
76 75 167 76 65 77 84
22 21 204 54 62 79 88
45 44 172 75 151 93 70
63 62 156 59 150 98 107
32 31 170 58 78 64 71
41 40 144 48 16 102 75
60 59 208 56 183 92 70
37 36 180 62 121 77 87
37 36 154 54 127 78 93
59 58 192 68 102 55 105
84 83 168 56 127 118 69
47 46 162 62 107 61 70
15 14 189 74 136 51 86
34 33 165 76 258 61 66
37 36 197 46 143 74 88
50 49 175 56 54 56 114
57 56 192 47 58 77 81
27 26 151 61 123 114 51
38 37 163 60 76 79 54
5 4 147 52 150 70 91
44 43 189 57 105 119 48
65 64 172 72 90 65 80
46 45 162 60 181 55 69
7 6 165 54 149 89 86
61 60 170 58 162 70 116
36 35 163 42 129 77 77
31 30 177 60 81 81 81
67 66 183 37 169 46 84
39 38 196 55 44 89 71
28 27 167 56 93 85 90
72 71 166 63 122 119 81
40 39 147 67 143 91 109
57 56 175 84 152 86 77
21 20 156 62 67 90 70
35 34 170 53 96 104 56
36 35 156 70 158 64 90
55 54 169 65 115 89 82
53 52 194 59 137 146 53
67 66 204 42 165 102 60
53 52 152 61 124 80 77
45 44 175 79 169 107 61
63 62 163 69 100 67 78
48 47 168 65 127 97 92
36 35 184 59 46 70 100
35 34 149 50 172 76 77
37 36 166 63 127 97 75
15 14 159 48 172 87 71
29 28 157 66 133 83 75
62 61 174 78 164 58 69
67 66 182 54 104 96 78
66 65 173 64 89 104 82
99 98 165 76 152 63 118
51 50 155 57 98 61 88
26 25 190 75 164 78 47
55 54 156 59 132 101 77
39 38 186 64 101 77 70
27 26 193 65 93 74 59
45 44 169 56 89 94 92
55 54 188 65 158 72 95
39 38 175 44 112 59 61
56 55 159 72 158 90 50
68 67 193 50 136 58 63
14 13 188 59 181 62 95
85 84 177 44 97 76 81
55 54 174 57 117 79 82
76 75 173 65 107 68 83
57 56 193 65 114 58 71
38 37 182 52 126 107 66
74 73 155 29 21 85 87
84 83 179 49 13 70 80
43 42 149 30 148 54 95
70 69 179 72 105 80 68
9 8 188 35 124 105 78
39 38 189 55 96 102 67
19 18 164 73 102 84 70
40 39 144 58 134 100 79
65 64 160 61 152 62 98
46 45 178 73 138 60 95
52 51 173 46 64 92 92
54 53 167 50 135 95 59
35 34 190 68 102 89 87
85 84 172 62 27 84 77
72 71 173 69 85 71 88
53 52 180 61 134 91 69
53 52 137 63 150 72 88
76 75 171 69 143 65 44
65 64 166 59 92 87 110
30 29 177 56 155 76 52
49 48 169 78 61 63 89
40 39 159 63 146 115 65
89 88 163 51 137 102 71
26 25 160 52 93 86 88
31 30 179 73 152 93 88
24 23 176 45 180 98 73
58 57 187 48 85 100 100
69 68 193 58 132 84 92
50 49 168 62 109 46 112
59 58 168 57 201 77 80
55 54 158 52 101 74 100
41 40 181 71 158 59 88
76 75 168 46 96 75 77
54 53 160 71 136 92 67
62 61 154 74 127 69 80
64 63 175 67 149 82 63
59 58 153 62 207 58 68
53 52 182 68 96 59 91
77 76 162 66 185 54 68
41 40 193 67 96 104 66
55 54 169 36 81 87 76
73 72 185 63 151 90 78
74 73 175 40 138 94 56
56 55 168 77 130 36 90
48 47 199 61 71 98 89
70 69 151 52 124 93 110
30 29 163 54 54 70 82
15 14 205 74 40 60 67
93 92 161 46 173 88 90
35 34 180 54 96 81 77
38 37 191 58 104 82 102
58 57 175 80 113 74 72
53 52 181 61 49 100 94
25 24 162 49 199 70 105
56 55 171 52 111 97 81
58 57 169 61 40 90 49
104 103 163 59 118 124 76
115 114 152 39 68 94 77
67 66 142 63 89 79 98
75 74 181 51 131 114 73
55 54 157 45 123 65 93
38 37 145 68 85 74 50
55 54 195 65 120 71 95
100 99 171 61 38 94 116
47 46 181 41 145 65 79
11 10 174 76 98 75 63
36 35 161 46 163 89 75
66 65 172 72 112 62 79
28 27 170 48 148 108 83
26 25 173 58 80 85 89
68 67 172 49 102 47 98
39 38 184 70 138 74 81
58 57 151 70 64 107 89
51 50 185 32 224 89 111
52 51 167 54 167 112 83
46 45 160 47 156 80 76
65 64 178 45 140 57 82
39 38 189 39 118 34 59
57 56 169 55 123 76 66
27 26 185 48 88 109 40
41 40 152 55 110 72 67
69 68 165 53 143 64 99
59 58 166 53 148 86 63
34 33 175 69 190 100 63
69 68 169 71 145 58 85
31 30 150 50 92 101 98
34 33 152 69 165 141 76
57 56 146 54 91 81 76
66 65 173 61 90 100 85
68 67 158 43 148 53 115
88 87 168 39 59 82 93
56 55 162 78 137 68 100
67 66 180 38 152 80 75
31 30 198 65 182 82 94
23 22 184 72 127 78 66
54 53 168 54 159 76 76
58 57 185 61 153 68 97
66 65 155 69 167 79 70
40 39 166 69 40 71 98
53 52 186 53 93 83 87
58 57 157 66 82 89 63
26 25 198 64 91 77 68
74 73 169 63 106 79 70
18 17 174 47 113 109 89
58 57 184 51 162 78 69
67 66 174 61 68 93 66
32 31 163 39 119 67 60
61 60 181 69 148 93 86
76 75 164 60 62 96 68
67 66 173 60 93 91 89
71 70 210 39 81 107 68
51 50 173 51 60 64 103
48 47 162 71 212 49 83
53 52 177 66 64 109 83
37 36 146 59 112 97 91
58 57 159 62 110 90 69
74 73 180 71 142 108 99
63 62 173 69 57 103 66
103 102 178 76 175 57 56
67 66 167 85 64 89 101
37 36 180 53 65 54 71
56 55 172 59 136 78 71
35 34 180 66 61 114 93
63 62 171 58 183 73 102
24 23 186 51 95 74 109
68 67 170 44 131 112 61
49 48 182 61 55 72 58
36 35 158 43 67 77 97
49 48 170 71 41 117 60
12 11 167 63 89 66 79
72 71 147 71 133 68 91
38 37 162 63 134 83 80
46 45 162 70 84 88 71
20 19 156 63 109 138 92
64 63 167 47 142 72 75
22 21 159 64 61 76 105
70 69 176 69 112 69 94
64 63 160 55 109 84 80
44 43 190 57 97 88 92
44 43 171 75 126 76 106
46 45 156 50 146 75 108
78 77 155 55 175 77 96
55 54 203 53 179 112 61
23 22 171 46 106 56 95
79 78 169 51 92 87 70
61 60 148 72 129 103 67
90 89 162 62 169 118 61
15 14 163 80 134 75 94
41 40 181 45 125 67 75
44 43 197 54 121 65 83
34 33 157 49 139 57 81
40 39 164 50 115 91 103
23 22 194 60 138 87 64
43 42 168 65 79 104 65
40 39 152 69 99 89 87
23 22 169 47 84 64 65
13 12 171 53 99 64 64
37 36 179 76 194 92 89
63 62 165 69 78 88 116
67 66 175 71 137 74 72
70 69 173 49 93 79 57
66 65 183 47 172 95 93
30 29 157 72 131 93 86
49 48 171 64 108 80 109
90 89 170 56 112 87 92
48 47 176 63 159 47 80
62 61 189 58 126 75 64
47 46 150 50 100 63 70
17 16 184 64 117 94 72
30 29 153 51 161 79 66
81 80 170 59 92 77 68
44 43 177 58 55 70 73
48 47 160 58 122 69 80
21 20 173 72 121 44 61
12 11 191 64 95 112 48
8 7 174 56 179 87 100
53 52 150 62 112 94 77
50 49 156 57 97 44 86
36 35 164 54 134 69 96
61 60 172 49 142 72 89
62 61 163 71 133 73 61
73 72 156 50 182 72 86
54 53 171 56 141 83 82
54 53 189 79 133 92 76
78 77 177 70 157 81 98
72 71 175 54 171 83 56
40 39 174 56 74 87 74
57 56 177 71 101 48 73
61 60 177 54 37 78 79
36 35 162 63 125 93 58
40 39 167 53 164 87 76
62 61 195 63 75 75 68
35 34 146 55 128 34 60
61 60 215 64 140 116 59
28 27 139 57 171 84 100
58 57 187 66 107 71 77
40 39 176 71 125 78 65
83 82 189 61 160 52 66
75 74 157 63 32 50 71
56 55 168 51 117 74 81
59 58 198 45 135 88 94
40 39 187 58 72 109 69
46 45 189 65 83 49 73
44 43 138 58 131 59 75
55 54 165 69 50 66 90
60 59 147 57 130 58 67
54 53 166 73 126 64 89
50 49 202 44 102 86 91
46 45 138 55 67 89 82
82 81 179 56 92 81 83
31 30 163 59 146 58 77
46 45 171 63 135 75 78
58 57 202 73 64 83 70
41 40 185 59 142 66 84
21 20 174 67 127 81 75
55 54 173 44 172 60 92
47 46 168 81 100 128 71
45 44 177 66 158 80 67
56 55 154 35 157 66 63
63 62 176 57 139 84 67
44 43 181 74 132 120 85
60 59 165 54 91 68 92
71 70 186 60 109 48 98
46 45 139 72 72 59 86
73 72 190 43 57 128 68
75 74 170 59 150 94 81
71 70 153 66 121 127 87
66 65 146 78 138 71 66
82 81 190 61 146 102 93
3 4 178 71 93 45 68
48 47 144 73 156 105 63
64 63 158 73 69 111 106
30 29 169 52 164 110 64
87 86 167 64 119 105 85
71 70 182 48 34 66 73
96 95 179 77 106 103 85
46 45 145 56 102 123 94
58 57 150 48 131 71 95
78 77 155 38 87 80 67
35 34 180 80 42 74 85
84 83 167 62 122 108 71
53 52 162 57 80 70 82
31 30 195 47 91 94 89
48 47 166 51 138 68 103
68 67 166 54 111 88 61
55 54 172 57 167 83 94
78 77 159 55 139 75 94
39 38 179 68 188 39 93
40 39 138 51 133 92 74
51 50 162 63 162 111 53
34 33 169 40 140 54 61
46 45 168 80 162 60 84
72 71 169 71 164 50 70
22 21 172 57 85 97 85
98 97 162 72 31 84 72
47 46 170 63 160 111 64
53 52 164 52 101 94 73
59 58 157 60 141 87 80
45 44 169 44 117 83 58
28 27 189 75 150 105 85
30 29 167 50 242 106 101
55 54 158 73 110 123 68
42 41 164 72 73 125 59
47 46 185 71 203 83 81
70 69 197 63 76 69 75
88 87 164 63 129 99 83
88 87 176 66 46 76 65
66 65 149 67 11 100 65
53 52 161 70 111 80 64
42 41 156 70 190 89 87
32 31 197 45 122 69 52
8 9 178 64 117 104 88
81 80 132 50 87 61 53
82 81 160 59 102 75 115
34 33 166 62 90 106 98
54 53 201 61 120 67 72
84 83 142 62 182 92 78
27 26 172 72 187 102 78
63 62 171 36 199 69 71
44 43 152 59 79 73 86
66 65 189 60 150 92 68
66 65 154 66 126 102 109
61 60 139 58 88 72 52
48 47 177 43 140 70 96
54 53 154 54 91 94 62
87 86 170 53 95 53 72
53 52 162 71 99 98 67
60 59 174 60 99 71 76
30 29 136 53 126 66 88
35 34 158 46 76 70 79
41 40 155 88 139 56 91
40 39 178 59 134 46 84
16 15 172 67 102 67 73
38 37 167 61 87 90 94
45 44 172 59 137 112 78
62 61 196 77 195 78 76
72 71 175 73 37 54 89
50 49 179 53 124 100 93
105 104 191 64 204 72 80
53 52 169 70 40 76 86
77 76 161 54 126 112 87
60 59 163 51 109 88 82
48 47 185 49 41 78 107
88 87 183 52 171 109 60
38 37 163 86 158 89 78
56 55 179 69 175 99 77
45 44 153 72 147 55 81
63 62 169 51 93 126 74
76 75 154 52 101 88 65
71 70 167 58 155 108 81
38 37 167 39 171 103 82
25 24 179 68 189 89 60
78 77 175 60 71 75 66
22 21 166 52 115 76 90
68 67 180 53 135 80 80
74 73 134 70 111 75 53
61 60 174 68 101 111 62
67 66 155 60 125 79 59
33 32 163 69 117 102 66
33 32 177 61 79 76 81
24 23 166 51 88 100 84
16 15 181 53 120 82 75
65 64 166 54 64 98 65
42 41 183 71 124 96 69
28 27 178 49 143 67 88
76 75 171 52 70 85 95
64 63 156 50 121 85 71
30 29 181 62 161 100 79
34 33 174 48 89 42 58
86 85 187 66 166 99 75
46 45 172 54 124 96 89
37 36 137 55 125 127 83
74 73 162 64 137 63 73
86 85 187 68 126 75 81
49 48 169 55 188 84 71
70 69 159 45 158 80 74
50 49 174 86 85 71 113
72 71 168 50 76 55 114
46 45 193 57 110 66 58
57 56 163 49 26 83 65
60 59 150 53 124 90 75
40 39 159 53 173 41 83
86 85 156 46 188 71 105
55 54 172 65 116 62 74
53 52 157 63 82 46 90
42 41 165 61 93 65 60
54 53 148 50 58 69 89
33 32 166 39 134 76 84
46 45 155 56 89 59 81
56 55 200 75 173 63 72
65 64 169 59 8 88 74
83 82 181 67 95 79 65
77 76 173 64 105 106 88
3 2 137 55 85 88 69
53 52 177 54 54 64 74
33 32 139 66 163 101 126
20 19 163 62 82 113 74
62 61 179 51 154 66 78
58 57 166 40 118 74 70
35 34 170 66 153 53 69
60 59 135 64 74 47 107
68 67 170 83 153 89 76
74 73 180 53 113 50 89
20 19 172 46 148 71 24
62 61 163 86 110 74 89
35 34 190 73 173 87 108
0 0 138 53 57 51 81
65 64 162 78 125 80 80
61 60 159 58 120 59 68
62 61 166 70 123 123 77
51 50 185 60 139 98 48
43 42 160 58 119 85 106
10 9 157 79 122 79 75
65 64 177 58 102 109 101
58 57 165 53 28 75 108
38 37 179 63 133 59 57
44 43 180 46 121 38 66
53 52 149 65 178 67 85
74 73 171 67 134 60 77
41 40 189 66 173 49 56
24 23 177 48 97 81 72
57 56 166 65 170 94 97
76 75 179 51 116 75 76
8 7 152 39 90 52 84
26 25 153 62 84 95 67
43 42 185 89 142 89 81
42 41 165 61 127 74 86
70 69 201 73 26 92 68
88 87 153 64 112 95 77
50 49 173 78 77 67 102
18 17 151 63 125 86 95
51 50 179 65 73 87 75
79 78 170 62 116 97 99
63 62 172 50 125 58 72
87 86 168 58 191 29 96
65 64 165 53 111 79 50
44 43 183 54 118 97 84
43 42 161 68 137 48 95
79 78 147 58 79 60 91
30 29 185 59 141 50 97
79 78 160 54 167 101 90
56 55 142 52 145 101 72
87 86 160 60 63 65 127
44 43 172 51 145 74 65
37 36 150 48 198 61 73
60 59 147 59 34 91 78
32 31 155 56 98 59 85
57 56 171 64 135 90 62
65 64 151 47 109 77 86
65 64 183 62 89 82 68
46 45 162 57 89 46 105
29 28 186 63 76 96 84
81 80 174 56 87 103 66
49 48 161 47 138 50 55
83 82 155 59 126 72 83
53 52 142 66 120 74 51
53 52 156 66 143 59 72
62 61 185 64 69 83 81
92 91 150 65 79 77 101
59 58 157 58 48 108 98
24 23 149 67 143 71 112
50 49 198 61 142 90 79
57 56 176 65 91 64 98
88 87 190 56 114 94 91
51 50 173 48 158 93 123
24 23 178 65 133 56 74
59 58 160 78 121 37 67
16 15 152 54 102 73 75
78 77 172 63 84 62 59
44 43 194 68 181 51 83
52 51 140 63 131 104 50
66 65 171 55 129 100 93
38 37 156 55 87 71 88
42 41 152 65 130 105 57
61 60 165 57 165 122 64
61 60 159 50 129 114 79
47 46 164 52 95 96 81
46 45 162 66 98 67 96
57 56 179 63 103 72 92
79 78 170 59 92 55 86
36 35 175 56 98 65 72
38 37 174 68 117 83 99
54 53 197 52 118 77 75
34 33 159 57 79 91 114
44 43 156 60 110 113 93
32 31 181 66 166 115 83
42 41 154 55 145 73 89
22 21 183 66 93 77 86
73 72 173 51 105 83 94
55 54 177 69 114 68 84
75 74 148 75 81 78 81
70 69 191 60 222 67 85
54 53 146 55 97 96 85
73 72 170 62 110 78 90
35 34 172 69 107 91 52
52 51 168 54 146 84 80
25 24 186 70 167 99 86
90 89 174 50 144 60 102
47 46 164 70 106 81 97
39 38 161 64 181 70 67
48 47 186 62 117 65 61
43 42 160 68 79 78 86
26 25 172 66 80 81 82
45 44 173 61 116 88 52
38 37 192 57 93 95 84
1 0 134 66 121 64 77
68 67 161 29 143 76 100
46 45 162 40 126 78 84
55 54 173 60 158 91 109
23 22 183 68 152 81 72
14 13 154 61 46 66 66
60 59 180 56 113 96 70
43 42 162 55 124 108 101
48 47 163 45 152 95 77
45 44 187 50 115 89 73
35 34 177 72 129 60 108
54 53 171 65 119 89 102
74 73 170 39 145 104 83
58 57 161 65 68 84 88
51 50 140 63 183 84 79
49 48 162 51 114 74 91
60 59 168 69 221 74 70
41 40 164 63 107 63 82
49 48 175 69 217 57 104
57 56 170 67 134 77 82
87 86 184 58 159 88 104
69 68 189 49 69 71 70
38 37 152 68 122 75 83
49 48 158 55 66 77 97
69 68 166 70 130 61 76
60 59 167 51 215 93 73
37 36 173 56 92 57 97
78 77 152 69 58 87 75
56 55 191 54 193 96 53
